"Date","Asset","Return"
2019-04-03,"Nykredit Invest Ansvarlige Kreditobl.",0.000704473
2019-04-03,"Wealth Invest HP Invest Korte Danske Obl",-0.000295265
2019-04-03,"iShares Gold Producers ETF USD Acc",-0.0313105
2019-04-03,"Nordea Invest Danske Aktier Fokus KL 2",0.0375615
2019-04-03,"Nordea Invest Korte Obli Lagerbe KL 2",-0.0017644
2019-04-03,"Nordea Invest Euro High Yield Bonds KL 2",0.00774293
2019-04-10,"BankInvest Korte Danske Obligationer W",0.000440092
2019-04-10,"BankInvest Korte Danske Obligationer A",0.000439996
2019-04-10,"BGF Swiss Small & MidCap Opps D2",-0.00463719
2019-04-10,"BGF World Gold A2 HKD Hedged",0.0231008
2019-04-10,"BGF World Gold A2",0.0214526
2019-04-10,"BGF World Gold X2",0.0218719
2019-04-10,"BGF World Gold D4",0.023087
2019-04-10,"BGF World Gold I2",0.0217792
2019-04-10,"BGF World Gold D2 SGD Hedged",0.0211974
2019-04-10,"BGF Swiss Small & MidCap Opps A2",-0.00478266
2019-04-10,"BGF World Gold D2",0.0216514
2019-04-10,"BGF World Gold A4",0.0210784
2019-04-10,"BSF European Unconstrained Eq I2 PF EUR",-0.00232814
2019-04-10,"Danske Invest Danm In x OMXC20 DKK Wd",0.0119806
2019-04-10,"Danske Inv Euro IG CB Rst DKK Wd",0.0020537
2019-04-10,"Danske Invest Euro IG Obl KL DKK Wdh",0.00200076
2019-04-10,"Danske Invest US High Yield Bonds KL",0.00200076
2019-04-10,"Danske Invest Kommuner 4 KL",9.86388e-05
2019-04-10,"Danske Invest Danm In ex OMXC20 DKK d",0.0119292
2019-04-10,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00200242
2019-04-10,"Danske Invest Gl VO KL DKK W d h",0.00192699
2019-04-10,"Danske Invest Teknologi Indeks KL",0.000396181
2019-04-10,"Danske Invest Euro IG Corp Bd I",0.00111561
2019-04-10,"Wealth Invest HP Engros Korte Danske Obl",-0.000317137
2019-04-10,"Gudme Raaschou European High Yield",0.00431461
2019-04-10,"Jyske Invest Højt Ratede Vrk.obl KL",0.00234017
2019-04-10,"Maj Invest Danske Obligationer",0.000786859
2019-04-10,"Maj Invest Vækstaktier",5.9577e-05
2019-04-10,"Nordea Invest Engros Corporate Bonds",0.00214264
2019-04-10,"Nordea Invest Danske Aktier Fokus KL 1",-0.00172999
2019-04-10,"Nordea Invest Euro High Yield Bnd KL 1",0.00182482
2019-04-10,"Nordea Invest Korte Obl Lagerbe KL 1",0.0014556
2019-04-10,"Nykredit Alpha Mira",-0.00163666
2019-04-10,"Nykredit Invest Engros DK Fokusaktier KL",0.00193954
2019-04-10,"Nykredit Invest Ansvarlige Kreditobl.",0.00158395
2019-04-10,"Wealth Invest HP Invest Korte Danske Obl",-0.000317137
2019-04-10,"iShares Gold Producers ETF USD Acc",0.0162559
2019-04-10,"Nordea Invest Danske Aktier Fokus KL 2",-0.00172999
2019-04-10,"Nordea Invest Korte Obli Lagerbe KL 2",0.0014556
2019-04-10,"Nordea Invest Euro High Yield Bonds KL 2",0.00182482
2019-04-17,"BankInvest Korte Danske Obligationer W",-0.000659848
2019-04-17,"BankInvest Korte Danske Obligationer A",-0.000659703
2019-04-17,"BGF Swiss Small & MidCap Opps D2",0.0108453
2019-04-17,"BGF World Gold A2 HKD Hedged",-0.0468876
2019-04-17,"BGF World Gold A2",-0.0461197
2019-04-17,"BGF World Gold X2",-0.0457948
2019-04-17,"BGF World Gold D4",-0.0467718
2019-04-17,"BGF World Gold I2",-0.0457379
2019-04-17,"BGF World Gold D2 SGD Hedged",-0.0443021
2019-04-17,"BGF Swiss Small & MidCap Opps A2",0.0107078
2019-04-17,"BGF World Gold D2",-0.0458496
2019-04-17,"BGF World Gold A4",-0.0457702
2019-04-17,"BSF European Unconstrained Eq I2 PF EUR",0.00149321
2019-04-17,"Danske Invest Danm In x OMXC20 DKK Wd",0.0274916
2019-04-17,"Danske Inv Euro IG CB Rst DKK Wd",-0.000250379
2019-04-17,"Danske Invest Euro IG Obl KL DKK Wdh",9.50841e-05
2019-04-17,"Danske Invest Kommuner 4 KL",0.000690403
2019-04-17,"Danske Invest Danm In ex OMXC20 DKK d",0.0274902
2019-04-17,"Danske Inv EuroIG CorpBds Re KL DKKd",-0.000302281
2019-04-17,"Danske Invest Gl VO KL DKK W d h",0.000106849
2019-04-17,"Danske Invest Teknologi Indeks KL",9.90803e-05
2019-04-17,"Danske Invest Euro IG Corp Bd I",0.000140904
2019-04-17,"Wealth Invest HP Engros Korte Danske Obl",4.72233e-05
2019-04-17,"Gudme Raaschou European High Yield",0.0061756
2019-04-17,"Jyske Invest Højt Ratede Vrk.obl KL",-0.000560329
2019-04-17,"Maj Invest Danske Obligationer",-0.00039312
2019-04-17,"Maj Invest Vækstaktier",-0.0195401
2019-04-17,"Nordea Invest Engros Corporate Bonds",-0.000712686
2019-04-17,"Nordea Invest Danske Aktier Fokus KL 1",0.0021181
2019-04-17,"Nordea Invest Euro High Yield Bnd KL 1",0.00632729
2019-04-17,"Nordea Invest Korte Obl Lagerbe KL 1",-0.00114203
2019-04-17,"Nykredit Alpha Mira",-0.00245902
2019-04-17,"Nykredit Invest Engros DK Fokusaktier KL",0.0010177
2019-04-17,"Nykredit Invest Ansvarlige Kreditobl.",0.000263574
2019-04-17,"Wealth Invest HP Invest Korte Danske Obl",4.72242e-05
2019-04-17,"iShares Gold Producers ETF USD Acc",-0.0443417
2019-04-17,"Nordea Invest Danske Aktier Fokus KL 2",0.0021181
2019-04-17,"Nordea Invest Korte Obli Lagerbe KL 2",-0.00114203
2019-04-17,"Nordea Invest Euro High Yield Bonds KL 2",0.00632729
2019-04-24,"BankInvest Korte Danske Obligationer W",0.000330142
2019-04-24,"BankInvest Korte Danske Obligationer A",0.000330069
2019-04-24,"BGF Swiss Small & MidCap Opps D2",0.011537
2019-04-24,"BGF World Gold A2 HKD Hedged",-0.042132
2019-04-24,"BGF World Gold A2",-0.0413897
2019-04-24,"BGF World Gold X2",-0.041001
2019-04-24,"BGF World Gold D4",-0.0402072
2019-04-24,"BGF World Gold I2",-0.0414354
2019-04-24,"BGF World Gold D2 SGD Hedged",-0.046986
2019-04-24,"BGF Swiss Small & MidCap Opps A2",0.0113767
2019-04-24,"BGF World Gold D2",-0.0415222
2019-04-24,"BGF World Gold A4",-0.0413897
2019-04-24,"BSF European Unconstrained Eq I2 PF EUR",0.00520804
2019-04-24,"Danske Invest Danm In x OMXC20 DKK Wd",-0.00120523
2019-04-24,"Danske Inv Euro IG CB Rst DKK Wd",0.003319
2019-04-24,"Danske Invest Euro IG Obl KL DKK Wdh",0.0034227
2019-04-24,"Danske Invest US High Yield Bonds KL",0.00332795
2019-04-24,"Danske Invest Kommuner 4 KL",-0.000295683
2019-04-24,"Danske Invest Danm In ex OMXC20 DKK d",-0.00125337
2019-04-24,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00326537
2019-04-24,"Danske Invest Gl VO KL DKK W d h",0.0034188
2019-04-24,"Danske Invest Teknologi Indeks KL",-8.48861e-09
2019-04-24,"Danske Invest Euro IG Corp Bd I",0.00347275
2019-04-24,"Wealth Invest HP Engros Korte Danske Obl",0.000315456
2019-04-24,"Gudme Raaschou European High Yield",0.00177904
2019-04-24,"Jyske Invest Højt Ratede Vrk.obl KL",0.00476546
2019-04-24,"Maj Invest Danske Obligationer",0.000589912
2019-04-24,"Maj Invest Vækstaktier",-0.00431401
2019-04-24,"Nordea Invest Engros Corporate Bonds",0.0046867
2019-04-24,"Nordea Invest Danske Aktier Fokus KL 1",-0.000384295
2019-04-24,"Nordea Invest Euro High Yield Bnd KL 1",0.00200057
2019-04-24,"Nordea Invest Korte Obl Lagerbe KL 1",0.000519696
2019-04-24,"Nykredit Alpha Mira",0.0054157
2019-04-24,"Nykredit Invest Engros DK Fokusaktier KL",0.00434521
2019-04-24,"Nykredit Invest Ansvarlige Kreditobl.",0.00430391
2019-04-24,"Wealth Invest HP Invest Korte Danske Obl",0.000315456
2019-04-24,"iShares Gold Producers ETF USD Acc",-0.0237654
2019-04-24,"Nordea Invest Danske Aktier Fokus KL 2",-0.000384295
2019-04-24,"Nordea Invest Korte Obli Lagerbe KL 2",0.000519696
2019-04-24,"Nordea Invest Euro High Yield Bonds KL 2",0.00200057
2019-05-01,"BankInvest Korte Danske Obligationer W",-0.000330033
2019-05-01,"BankInvest Korte Danske Obligationer A",-0.00032996
2019-05-01,"BGF Swiss Small & MidCap Opps D2",-0.00307268
2019-05-01,"BGF World Gold A2 HKD Hedged",0.00845879
2019-05-01,"BGF World Gold A2",0.0077325
2019-05-01,"BGF World Gold X2",0.00822061
2019-05-01,"BGF World Gold D4",0.00848083
2019-05-01,"BGF World Gold I2",0.0081892
2019-05-01,"BGF World Gold D2 SGD Hedged",0.00823187
2019-05-01,"BGF Swiss Small & MidCap Opps A2",-0.00319573
2019-05-01,"BGF World Gold D2",0.00812956
2019-05-01,"BGF World Gold A4",0.0077325
2019-05-01,"BSF European Unconstrained Eq I2 PF EUR",0.00999648
2019-05-01,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.000291886
2019-05-01,"Danske Invest Danm In x OMXC20 DKK Wd",0.0101844
2019-05-01,"Danske Inv Euro IG CB Rst DKK Wd",0.00202264
2019-05-01,"Danske Invest Euro IG Obl KL DKK Wdh",0.00217927
2019-05-01,"Danske Invest US High Yield Bonds KL",0.00208491
2019-05-01,"Danske Invest Kommuner 4 KL",0.000788721
2019-05-01,"Danske Invest Danm In ex OMXC20 DKK d",0.0101844
2019-05-01,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00197191
2019-05-01,"Danske Invest Gl VO KL DKK W d h",0.00212947
2019-05-01,"Danske Invest Teknologi Indeks KL",-9.9062e-05
2019-05-01,"Danske Invest Euro IG Corp Bd I",0.00293136
2019-05-01,"Wealth Invest HP Engros Korte Danske Obl",0.000107992
2019-05-01,"Gudme Raaschou European High Yield",-0.00133191
2019-05-01,"Jyske Invest Højt Ratede Vrk.obl KL",0.000743978
2019-05-01,"Maj Invest Danske Obligationer",0.000196522
2019-05-01,"Maj Invest Vækstaktier",0.00231891
2019-05-01,"Nordea Invest Engros Corporate Bonds",0.000811277
2019-05-01,"Nordea Invest Danske Aktier Fokus KL 1",0.00781701
2019-05-01,"Nordea Invest Euro High Yield Bnd KL 1",-0.00218673
2019-05-01,"Nykredit Alpha Mira",0.00669341
2019-05-01,"Nykredit Invest Engros DK Fokusaktier KL",0.00173372
2019-05-01,"Nykredit Invest Ansvarlige Kreditobl.",0.00148679
2019-05-01,"Wealth Invest HP Invest Korte Danske Obl",0.000107991
2019-05-01,"iShares Gold Producers ETF USD Acc",-0.0194031
2019-05-01,"Nordea Invest Danske Aktier Fokus KL 2",0.00781701
2019-05-01,"Nordea Invest Euro High Yield Bonds KL 2",-0.00218673
2019-05-08,"BGF Swiss Small & MidCap Opps D2",-0.0140533
2019-05-08,"BGF World Gold A2 HKD Hedged",0.00496328
2019-05-08,"BGF World Gold A2",0.00658176
2019-05-08,"BGF World Gold X2",0.00676284
2019-05-08,"BGF World Gold D4",0.00506076
2019-05-08,"BGF World Gold I2",0.00665826
2019-05-08,"BGF World Gold D2 SGD Hedged",0.00344186
2019-05-08,"BGF Swiss Small & MidCap Opps A2",-0.0142227
2019-05-08,"BGF World Gold D2",0.00664176
2019-05-08,"BGF World Gold A4",0.00658176
2019-05-08,"BSF European Unconstrained Eq I2 PF EUR",-0.00877049
2019-05-08,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.000680868
2019-05-08,"Danske Invest Danm In x OMXC20 DKK Wd",-0.015672
2019-05-08,"Danske Inv Euro IG CB Rst DKK Wd",0.0005239
2019-05-08,"Danske Invest Euro IG Obl KL DKK Wdh",0.000283634
2019-05-08,"Danske Invest US High Yield Bonds KL",0.000283715
2019-05-08,"Danske Invest Kommuner 4 KL",-9.85125e-05
2019-05-08,"Danske Invest Danm In ex OMXC20 DKK d",-0.0157198
2019-05-08,"Danske Inv EuroIG CorpBds Re KL DKKd",0.000471761
2019-05-08,"Danske Invest Gl VO KL DKK W d h",0.000212495
2019-05-08,"Danske Invest Teknologi Indeks KL",0.000297046
2019-05-08,"Danske Invest Euro IG Corp Bd I",0.000892421
2019-05-08,"Wealth Invest HP Engros Korte Danske Obl",-0.000145905
2019-05-08,"Gudme Raaschou European High Yield",-0.00302303
2019-05-08,"Jyske Invest Højt Ratede Vrk.obl KL",-0.000278784
2019-05-08,"Maj Invest Danske Obligationer",9.82415e-05
2019-05-08,"Maj Invest Vækstaktier",0.00675799
2019-05-08,"Nordea Invest Engros Corporate Bonds",0.000101327
2019-05-08,"Nordea Invest Danske Aktier Fokus KL 1",-0.00902791
2019-05-08,"Nordea Invest Euro High Yield Bnd KL 1",-0.00762268
2019-05-08,"Nordea Invest Korte Obl Lagerbe KL 1",0.000415541
2019-05-08,"Nykredit Alpha Mira",-0.00716553
2019-05-08,"Nykredit Invest Engros DK Fokusaktier KL",-0.00055462
2019-05-08,"Nykredit Invest Ansvarlige Kreditobl.",-0.000523972
2019-05-08,"Wealth Invest HP Invest Korte Danske Obl",-0.000145905
2019-05-08,"iShares Gold Producers ETF USD Acc",0.00154463
2019-05-08,"Nordea Invest Danske Aktier Fokus KL 2",-0.00902791
2019-05-08,"Nordea Invest Korte Obli Lagerbe KL 2",0.000415541
2019-05-08,"Nordea Invest Euro High Yield Bonds KL 2",-0.00762268
2019-05-15,"BankInvest Korte Danske Obligationer W",0.000440189
2019-05-15,"BankInvest Korte Danske Obligationer A",0.000330069
2019-05-15,"BGF Swiss Small & MidCap Opps D2",-0.0184617
2019-05-15,"BGF World Gold A2 HKD Hedged",0.00396846
2019-05-15,"BGF World Gold A2",0.00436335
2019-05-15,"BGF World Gold X2",0.00487656
2019-05-15,"BGF World Gold D4",0.00676463
2019-05-15,"BGF World Gold I2",0.00469314
2019-05-15,"BGF World Gold D2 SGD Hedged",-0.000842103
2019-05-15,"BGF Swiss Small & MidCap Opps A2",-0.0185804
2019-05-15,"BGF World Gold D2",0.00466954
2019-05-15,"BGF World Gold A4",0.00436335
2019-05-15,"BSF European Unconstrained Eq I2 PF EUR",-0.0104193
2019-05-15,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.000680404
2019-05-15,"Danske Invest Danm In x OMXC20 DKK Wd",-0.0126693
2019-05-15,"Danske Inv Euro IG CB Rst DKK Wd",-0.00138222
2019-05-15,"Danske Invest Euro IG Obl KL DKK Wdh",-0.00170132
2019-05-15,"Danske Invest US High Yield Bonds KL",-0.00170181
2019-05-15,"Danske Invest Kommuner 4 KL",0.00137931
2019-05-15,"Danske Invest Danm In ex OMXC20 DKK d",-0.0126699
2019-05-15,"Danske Inv EuroIG CorpBds Re KL DKKd",-0.00143517
2019-05-15,"Danske Invest Gl VO KL DKK W d h",-0.00180582
2019-05-15,"Danske Invest Teknologi Indeks KL",0.000594008
2019-05-15,"Danske Invest Euro IG Corp Bd I",-0.00141683
2019-05-15,"Wealth Invest HP Engros Korte Danske Obl",0.000773933
2019-05-15,"Gudme Raaschou European High Yield",-0.00740212
2019-05-15,"Jyske Invest Højt Ratede Vrk.obl KL",-0.0012084
2019-05-15,"Maj Invest Vækstaktier",0.00949444
2019-05-15,"Nordea Invest Engros Corporate Bonds",-0.000911854
2019-05-15,"Nordea Invest Danske Aktier Fokus KL 1",-0.010265
2019-05-15,"Nordea Invest Euro High Yield Bnd KL 1",-0.00201632
2019-05-15,"Nordea Invest Korte Obl Lagerbe KL 1",0.000103842
2019-05-15,"Nykredit Alpha Mira",-0.00579818
2019-05-15,"Nykredit Invest Engros DK Fokusaktier KL",-0.00110623
2019-05-15,"Nykredit Invest Ansvarlige Kreditobl.",-0.00104849
2019-05-15,"Wealth Invest HP Invest Korte Danske Obl",0.000773933
2019-05-15,"iShares Gold Producers ETF USD Acc",0.019875
2019-05-15,"Nordea Invest Danske Aktier Fokus KL 2",-0.010265
2019-05-15,"Nordea Invest Korte Obli Lagerbe KL 2",0.000103842
2019-05-15,"Nordea Invest Euro High Yield Bonds KL 2",-0.00201632
2019-05-22,"BGF Swiss Small & MidCap Opps D2",0.0312124
2019-05-22,"BGF World Gold A2 HKD Hedged",-0.00348728
2019-05-22,"BGF World Gold A2",-0.00521603
2019-05-22,"BGF World Gold X2",-0.00474269
2019-05-22,"BGF World Gold D4",-0.00800603
2019-05-22,"BGF World Gold I2",-0.00504337
2019-05-22,"BGF World Gold D2 SGD Hedged",-0.0113625
2019-05-22,"BGF Swiss Small & MidCap Opps A2",0.0310466
2019-05-22,"BGF World Gold D2",-0.00499458
2019-05-22,"BGF World Gold A4",-0.00521603
2019-05-22,"BSF European Unconstrained Eq I2 PF EUR",0.0312387
2019-05-22,"Danske Invest Danm In x OMXC20 DKK Wd",0.0189282
2019-05-22,"Danske Inv Euro IG CB Rst DKK Wd",-0.00125433
2019-05-22,"Danske Invest Euro IG Obl KL DKK Wdh",-0.00104147
2019-05-22,"Danske Invest US High Yield Bonds KL",-0.00113647
2019-05-22,"Danske Invest Kommuner 4 KL",-0.000295159
2019-05-22,"Danske Invest Danm In ex OMXC20 DKK d",0.0189292
2019-05-22,"Danske Inv EuroIG CorpBds Re KL DKKd",-0.00130471
2019-05-22,"Danske Invest Gl VO KL DKK W d h",-0.00117059
2019-05-22,"Danske Invest Teknologi Indeks KL",-0.000494672
2019-05-22,"Danske Invest Euro IG Corp Bd I",-0.000745324
2019-05-22,"Wealth Invest HP Engros Korte Danske Obl",-5.21294e-05
2019-05-22,"Gudme Raaschou European High Yield",0.00449236
2019-05-22,"Jyske Invest Højt Ratede Vrk.obl KL",-0.00130293
2019-05-22,"Maj Invest Vækstaktier",-0.00982448
2019-05-22,"Nordea Invest Engros Corporate Bonds",-0.000811277
2019-05-22,"Nordea Invest Danske Aktier Fokus KL 1",0.026123
2019-05-22,"Nordea Invest Euro High Yield Bnd KL 1",0.00125072
2019-05-22,"Nordea Invest Korte Obl Lagerbe KL 1",0.000415326
2019-05-22,"Nykredit Alpha Mira",-0.00441138
2019-05-22,"Nykredit Invest Engros DK Fokusaktier KL",-0.000926276
2019-05-22,"Nykredit Invest Ansvarlige Kreditobl.",-0.00122453
2019-05-22,"Wealth Invest HP Invest Korte Danske Obl",-5.21285e-05
2019-05-22,"iShares Gold Producers ETF USD Acc",-0.0100452
2019-05-22,"Nordea Invest Danske Aktier Fokus KL 2",0.026123
2019-05-22,"Nordea Invest Korte Obli Lagerbe KL 2",0.000415326
2019-05-22,"Nordea Invest Euro High Yield Bonds KL 2",0.00125072
2019-05-29,"BankInvest Korte Danske Obligationer W",0.000329997
2019-05-29,"BankInvest Korte Danske Obligationer A",0.00032996
2019-05-29,"BGF Swiss Small & MidCap Opps D2",-0.0187257
2019-05-29,"BGF World Gold A2 HKD Hedged",-0.00293939
2019-05-29,"BGF World Gold A2",-0.00126843
2019-05-29,"BGF World Gold X2",-0.00101815
2019-05-29,"BGF World Gold D4",-0.00074805
2019-05-29,"BGF World Gold I2",-0.00141521
2019-05-29,"BGF World Gold D2 SGD Hedged",-0.00327216
2019-05-29,"BGF Swiss Small & MidCap Opps A2",-0.0188589
2019-05-29,"BGF World Gold D2",-0.00140236
2019-05-29,"BGF World Gold A4",-0.00166777
2019-05-29,"BSF European Unconstrained Eq I2 PF EUR",-0.00987237
2019-05-29,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.000485673
2019-05-29,"Danske Invest Danm In x OMXC20 DKK Wd",-0.0240772
2019-05-29,"Danske Inv Euro IG CB Rst DKK Wd",-0.00028824
2019-05-29,"Danske Invest Euro IG Obl KL DKK Wdh",-0.000284333
2019-05-29,"Danske Invest US High Yield Bonds KL",-0.000379255
2019-05-29,"Danske Invest Kommuner 4 KL",0.000984155
2019-05-29,"Danske Invest Danm In ex OMXC20 DKK d",-0.0241266
2019-05-29,"Danske Inv EuroIG CorpBds Re KL DKKd",-0.00034013
2019-05-29,"Danske Invest Gl VO KL DKK W d h",-0.000532708
2019-05-29,"Danske Invest Teknologi Indeks KL",0.000296928
2019-05-29,"Danske Invest Euro IG Corp Bd I",0.000168863
2019-05-29,"Wealth Invest HP Engros Korte Danske Obl",0.000631388
2019-05-29,"Gudme Raaschou European High Yield",-0.00116279
2019-05-29,"Jyske Invest Højt Ratede Vrk.obl KL",-0.000279564
2019-05-29,"Maj Invest Danske Obligationer",9.82318e-05
2019-05-29,"Maj Invest Vækstaktier",0.00949846
2019-05-29,"Nordea Invest Engros Corporate Bonds",0.00101492
2019-05-29,"Nordea Invest Danske Aktier Fokus KL 1",-0.0265319
2019-05-29,"Nordea Invest Euro High Yield Bnd KL 1",-0.00470837
2019-05-29,"Nordea Invest Korte Obl Lagerbe KL 1",0.000311365
2019-05-29,"Nykredit Alpha Mira",-0.0177613
2019-05-29,"Nykredit Invest Engros DK Fokusaktier KL",0.000101293
2019-05-29,"Nykredit Invest Ansvarlige Kreditobl.",8.75733e-05
2019-05-29,"Wealth Invest HP Invest Korte Danske Obl",0.000631387
2019-05-29,"iShares Gold Producers ETF USD Acc",0.00214093
2019-05-29,"Nordea Invest Danske Aktier Fokus KL 2",-0.0265319
2019-05-29,"Nordea Invest Korte Obli Lagerbe KL 2",0.000311365
2019-05-29,"Nordea Invest Euro High Yield Bonds KL 2",-0.00470837
2019-06-05,"BankInvest Korte Danske Obligationer W",0.000329888
2019-06-05,"BankInvest Korte Danske Obligationer A",0.000329852
2019-06-05,"BGF Swiss Small & MidCap Opps D2",0.0187354
2019-06-05,"BGF World Gold A2 HKD Hedged",0.0945768
2019-06-05,"BGF World Gold A2",0.0929086
2019-06-05,"BGF World Gold X2",0.0933922
2019-06-05,"BGF World Gold D4",0.0929421
2019-06-05,"BGF World Gold I2",0.0932756
2019-06-05,"BGF World Gold D2 SGD Hedged",0.10758
2019-06-05,"BGF Swiss Small & MidCap Opps A2",0.0185871
2019-06-05,"BGF World Gold D2",0.0931067
2019-06-05,"BGF World Gold A4",0.09295
2019-06-05,"BSF European Unconstrained Eq I2 PF EUR",-0.00612434
2019-06-05,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.000776699
2019-06-05,"Danske Invest Danm In x OMXC20 DKK Wd",-0.00756452
2019-06-05,"Danske Inv Euro IG CB Rst DKK Wd",0.00239798
2019-06-05,"Danske Invest Euro IG Obl KL DKK Wdh",0.0020857
2019-06-05,"Danske Invest US High Yield Bonds KL",0.00208669
2019-06-05,"Danske Invest Kommuner 4 KL",0.00117982
2019-06-05,"Danske Invest Danm In ex OMXC20 DKK d",-0.00756527
2019-06-05,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00235337
2019-06-05,"Danske Invest Gl VO KL DKK W d h",0.00213197
2019-06-05,"Danske Invest Teknologi Indeks KL",0.000692692
2019-06-05,"Danske Invest Euro IG Corp Bd I",0.00481172
2019-06-05,"Wealth Invest HP Engros Korte Danske Obl",-0.000539335
2019-06-05,"Gudme Raaschou European High Yield",-0.00385063
2019-06-05,"Jyske Invest Højt Ratede Vrk.obl KL",0.000838926
2019-06-05,"Maj Invest Vækstaktier",0.0219945
2019-06-05,"Nordea Invest Engros Corporate Bonds",0.00172361
2019-06-05,"Nordea Invest Danske Aktier Fokus KL 1",-0.00616483
2019-06-05,"Nordea Invest Euro High Yield Bnd KL 1",-0.00106198
2019-06-05,"Nordea Invest Korte Obl Lagerbe KL 1",0.00103756
2019-06-05,"Nykredit Alpha Mira",-0.00932793
2019-06-05,"Nykredit Invest Engros DK Fokusaktier KL",0.0013931
2019-06-05,"Nykredit Invest Ansvarlige Kreditobl.",0.00140105
2019-06-05,"Wealth Invest HP Invest Korte Danske Obl",-0.000539335
2019-06-05,"iShares Gold Producers ETF USD Acc",0.0920736
2019-06-05,"Nordea Invest Danske Aktier Fokus KL 2",-0.00616483
2019-06-05,"Nordea Invest Korte Obli Lagerbe KL 2",0.00103756
2019-06-05,"Nordea Invest Euro High Yield Bonds KL 2",-0.00106198
2019-06-12,"BankInvest Korte Danske Obligationer W",0.000659558
2019-06-12,"BankInvest Korte Danske Obligationer A",0.000659486
2019-06-12,"BGF Swiss Small & MidCap Opps D2",0.0139163
2019-06-12,"BGF World Gold A2 HKD Hedged",0.000717308
2019-06-12,"BGF World Gold A2",-0.00132524
2019-06-12,"BGF World Gold X2",-0.000866881
2019-06-12,"BGF World Gold D4",-0.000505473
2019-06-12,"BGF World Gold I2",-0.00102887
